,R_P_E,Transcript,Filename,Title,Publication,Date,FullDate,Page,Summary,Notes,SourceFormat,X,duplicated
645,P,TRUE,LogansportDailyReporter-7-7-10-p1.txt,Second Bill Call Here,Logansport Daily Reporter,7-Jul-10,7/7/10,1,,Advertisements put up for the show as it arrives,,P,FALSE
646,P,TRUE,LogansportDailyReporter-7-7-10-page 1.txt,Butler May Be Benedict Now,Logansport Daily Reporter,7-Jul-10,7/7/10,1,,,,,FALSE
647,P,TRUE,GoshenDemocrat-7-8-10.txt,No Street Parade,Goshen Democrat,8-Jul-10,7/8/10,1,,"The combined show will have no parade, but there will be free exhibitions",,P,FALSE
648,P,TRUE,LogansportDailyReporter-7-9-10-p8.txt,Buffalo Bill on West Side,Logansport Daily Reporter,9-Jul-10,7/9/10,8,,Location of the show,,P,FALSE
,P,TRUE,LogansportDailyTribune-7-9-10-p4.txt,Will Not Parade,Logansport Daily Tribune,9-Jul-10,7/9/10,,,,,,
649,P,TRUE,LogansportDailyTribune-7-9-10-page7.txt,Wild West Show at Spencer Park,Logansport Daily Tribune,9-Jul-10,7/9/10,7,,Cars to transport the show's equipment to Spencer Park,,P,FALSE
650,P,TRUE,LogansportDailyTribune-7-10-10.txt,Show Site Now Upon West Side,Logansport Daily Tribune,10-Jul-10,7/10/10,7,,"The show is at Kennedy Circus on the West Side, not Spencer Park",,P,FALSE
651,P,TRUE,LogansportDailyReporter-7-11-10.txt,N/A,Logansport Daily Reporter,11-Jul-10,7/11/10,8,,Advance man for the show is in town,,P,FALSE
652,P,TRUE,LogansportDailyReporter-7-12-10.txt,Buffalo Bill's Goodbye,Logansport Daily Reporter,12-Jul-10,7/12/10,5,,The combined show wil be Buffalo Bill's last appearance,,P,FALSE
653,P,TRUE,LogansportWeeklyReporter-7-12-10-page8.txt,N/A,Logansport Weekly Reporter,12-Jul-10,7/12/10,8,,Correction about where the show will be,,P,FALSE
654,P,TRUE,LogansportDailyReporter-7-13-10.txt,Grim Visaged War,Logansport Daily Reporter,13-Jul-10,7/13/10,3,,Realistic Battle Scenes,,P,FALSE
655,E,TRUE,LogansportJournal-7-13-10.txt,Famous Rifel Goes to West Point,Logansport Journal,13-Jul-10,7/13/10,3,,Cody donates his rifle to West Point,,P,FALSE
656,P,TRUE,LogansportDailyTribune-7-14-10.txt,History in Tableaux,Logansport Daily Tribune,14-Jul-10,7/14/10,6,,The BB show recreates history,,P,FALSE
657,P,TRUE,LogansportJournal-7-14-10.txt,Moving Picture Men Offer Fortune to have Buffalo Bill Pose,Logansport Journal,14-Jul-10,7/14/10,2,,Cody to be filmed and his farewill show will be in a few days,,P,FALSE
658,P,TRUE,GoshenDemocrat-7-15-10.txt,Uses an Auto,Goshen Democrat,15-Jul-10,7/15/10,3,,Buffalo Bill arrived,,P,FALSE
659,P,TRUE,GoshenDailyDemocrat-7-16-10.txt,Peculiar Condition,Goshen Daily Democrat,16-Jul-10,7/16/10,1,,Five circuses in Indiana at close proximity,,P,FALSE
660,P,TRUE,LogansportDailyReporter-7-16-10.txt,Advertisement,Logansport Daily Reporter,16-Jul-10,7/16/10,3,,Buffalo Bill's Last Visit Advertisement,,P,FALSE
661,P,TRUE,GoshenDailyDemocrat-7-18-10.txt,Major Burke Here,Goshen Daily Democrat,18-Jul-10,7/18/10,1,,Arragements by Burke for BB to come to Goshen,,P,FALSE
662,P,TRUE,LogansportDailyReporter-7-18-10.txt,N/A,Logansport Daily Reporter,18-Jul-10,7/18/10,8,,Advertising crew arrives,,P,FALSE
663,P,TRUE,LogansportDailyReporter-7-19-10.txt,Horses Play Football,Logansport Daily Reporter,19-Jul-10,7/19/10,6,,Trained Horses advertisement article,,P,FALSE
664,P,TRUE,GoshenDailyDemocrat-7-20-10-p1.txt,Expect Big Crowd,Goshen Daily Democrat,20-Jul-10,7/20/10,1,,"Large crowd coming to see the show, which has over 800 people involved",,P,FALSE
665,P,TRUE,GoshenDailyDemocrat-7-20-10-page1.txt,Checking Paper and Cloth,Goshen Daily Democrat,20-Jul-10,7/20/10,1,,,,,FALSE
666,P,TRUE,LogansportDailyReporter-7-20-10-page1.txt,Continual Round of Fun Coming,Logansport Daily Reporter,20-Jul-10,7/20/10,1,,BB Show coming followed by Ringling Bros. ,,P,FALSE
667,P,TRUE,LogansportDailyTribune-7-20-10.txt,Circus Press Agent? No Educational Missionary,Logansport Daily Tribune,20-Jul-10,7/20/10,3,,Burke promotes Cody's farewell show,,P,FALSE
668,P,TRUE,LogansportJournal-7-20-10.txt,Advertisement,Logansport Journal,20-Jul-10,7/20/10,6,,Advertisement for the show,,P,FALSE
669,P,TRUE,GoshenDailyDemocrat-7-21-10-p2.txt,To Change Roads here,Goshen Daily Democrat,"July 21,1910",7/21/10,2,,Details of transportation of the show,,P,FALSE
670,P,TRUE,GoshenDailyDemocrat-7-21-10-p9.txt,News Nuggets,Goshen Daily Democrat,"July 21,1910",7/21/10,9,,Buffalo Bill had large crowd,,P,FALSE
671,P,TRUE,GoshenDailyDemocrat-7-22-10.txt,Johnny Baker with Buffalo Bill,Goshen Daily Democrat,22-Jul-10,7/22/10,1,,Sharp Shooter is with the show,,P,FALSE
672,P,TRUE,LogansportDailyReporter-7-22-10.txt,Means What He Says,Logansport Daily Reporter,22-Jul-10,7/22/10,3,,Announcement about the veracity of Buffalo Bill's retirement,,P,FALSE
673,P,TRUE,GoshenDailyDemocrat-7-23-10-p6.txt,Col. Cody and King Edward,Goshen Daily Democrat,23-Jul-10,7/23/10,6,,Cody is a close friend of the late King of England,,P,FALSE
674,P,TRUE,GoshenDailyDemocrat-7-23-10-p1.txt,Scrap in Indiana ,Goshen Daily Democrat,23-Jul-10,7/23/10,1,,BB and Ringling Bros. competing for land,,P,FALSE
675,P,TRUE,LogansportDailyReporter-7-23-10page4.txt,Take the Children,Logansport Daily Reporter,23-Jul-10,7/23/10,4,,Parents should take children to see Buffalo Bill,,P,FALSE
676,E,TRUE,LogansportDailyTribune-7-24-10.txt,General Notes,Logansport Daily Tribune,24-Jul-10,7/24/10,7,,Wabash railroad making arrangements to transport BB show,,P,FALSE
677,P,TRUE,GoshenDailyDemocrat-7-25-10-p5.txt,Cost of Transportation,Goshen Daily Democrat,25-Jul-10,7/25/10,1,,The various cost and details of the traveling show,,P,FALSE
678,P,TRUE,GoshenDailyDemocrat-7-25-10-p4.txt,Two Exhibitions United,Goshen Daily Democrat,25-Jul-10,7/25/10,4,,BB Wild West and Pawnee Bill's Far East have united,,P,FALSE
679,E,TRUE,GoshenDailyDemocrat-7-25-10-p8.txt,News Nuggets,Goshen Daily Democrat,25-Jul-10,7/25/10,8,,Miniature edition of Buffalo Bill will exhibit,,P,FALSE
680,P,TRUE,GoshenDailyDemocrat-7-26-10-page1.txt,Tomorrow Morning,Goshen Daily Democrat,26-Jul-10,7/26/10,1,,Advertisement for the show,,P,FALSE
681,E,TRUE,GoshenDailyDemocrat-7-26-10-p1.txt,Keep Your Doors Locked,Goshen Daily Democrat,26-Jul-10,7/26/10,1,,,,,FALSE
682,P,TRUE,GoshenDemocrat-7-26-10-p1.txt,Cost of Transportation,Goshen Democrat,26-Jul-10,7/26/10,1,,Details of transportation of the show,,P,FALSE
683,E,TRUE,GoshenDemocrat-7-26-10-p4.txt,Miniature of Buffalo Bill,Goshen Democrat,26-Jul-10,7/26/10,4,,Miniature edition of Buffalo Bill will exhibit,,P,FALSE
684,P,TRUE,LogansportDailyReporter-7-26-10.txt,Advertisement,Logansport Daily Reporter,26-Jul-10,7/26/10,3,,Advertisement for Buffalo Bill's last show,,P,FALSE
685,P,TRUE,LogansportDailyTribune-7-26-10.txt,Arrive on Vandalia,Logansport Daily Tribune,26-Jul-10,7/26/10,6,,BB show arrives,,P,FALSE
686,R,TRUE,GoshenDailyDemocrat-7-27-10-page1.txt,Buffalo Bill's Farewell,Goshen Daily Democrat,27-Jul-10,7/27/10,1,,Returns to Goshen after 14 years,,P,FALSE
687,P,TRUE,LogansportDailyReporter-7-27-10.txt,Having Easy Time,Logansport Daily Reporter,27-Jul-10,7/27/10,8,,The BB show will be a busy day for police,,P,FALSE
,P,TRUE,GoshenDailyDemocrat-7-28-10.txt,Major Burke Here,Goshen Daily Democrat,28-Jul-10,7/28/10,,,,,,
688,P,TRUE,LogansportDailyReporter-7-28-10.txt,Buffalo Bill Comes Tomorrow,Logansport Daily Reporter,28-Jul-10,7/28/10,1,,The combined show will be Buffalo Bill's final performance,,P,FALSE
689,P,TRUE,LogansportDailyTribune-7-28-10.txt,Colonel Cody Bids Good Bye,Logansport Daily Tribune,28-Jul-10,7/28/10,7,,"The show arrives, no street parade, details of the show",,P,FALSE
690,E,TRUE,GoshenDemocrat-7-29-10-p2.txt,Keep Your Doors Locked,Goshen Democrat,29-Jul-10,7/29/10,2,,Officers recommend people lock their doors with the show arriving,,P,FALSE
691,R,TRUE,GoshenDemocrat-7-29-10-p3.txt,Buffalo Bill's Farewell,Goshen Democrat,29-Jul-10,7/29/10,3,,BB's final show in Goshen - 14 years since he last came,,P,FALSE
692,R,TRUE,GoshenMidWeekNewsTimes-7-29-10-p3.txt,Buffalo Bill's Big Show Here,Goshen Mid Week News Times,29-Jul-10,7/29/10,3,,"Details of the arrival and set up of the show, as well as the people and animals involved",,P,FALSE
693,R,TRUE,GoshenMidWeekNewsTimes-7-29-10-p1.txt,Two Bills Did Well Here,Goshen Mid Week News Times,29-Jul-10,7/29/10,1,,Reflection upon the different parts of the show,,P,FALSE
694,E,TRUE,GoshenMidWeekNewsTimes-7-29-10-p1-ii.txt,Sold Big Bills,Goshen Mid Week News Times,29-Jul-10,7/29/10,1,,,,,FALSE
695,P,TRUE,"LogansportDailyReporter-7-29-10-p1,5.txt","""Pawnee Bill"" Talks of Self",Logansport Daily Reporter,29-Jul-10,7/29/10,"1,5",,Interview with Pawnee Bill about his future career,,P,FALSE
696,R,TRUE,GoshenDailyDemocrat-7-30-10.txt,Show to Claim Forfeit,Goshen Daily Democrat,30-Jul-10,7/30/10,1,,Railway company to pay after being unable to fulfill contract with show,,P,FALSE
697,E,TRUE,LogansportDailyReporter-7-30-10.txt,N/A,Logansport Daily Reporter,30-Jul-10,7/30/10,1,,Notes that BB is occupying the usual ball grounds,,P,FALSE
698,R,TRUE,LogansportDailyTribune-7-30-10.txt,Col. Cody Makes His Final Bows for Logansport,Logansport Daily Tribune,30-Jul-10,7/30/10,1,,"Reflection upon the show, two men were arrested for intoxication",,P,FALSE
699,R,TRUE,LogansportDailyTribune-7-31-10.txt,Charity $5---Show $5000,Logansport Daily Tribune,31-Jul-10,7/31/10,6,,The show brought in much more money than charities,,P,FALSE
700,P,TRUE,IndianapolisStar-7-2-11-p30.txt,"Show Spends $31,000 Weekly",Indianapolis Star,2-Jul-11,7/2/11,30,,,,,FALSE
701,P,TRUE,IndianapolisStar-7-9-11-p31.txt,Local Woman Is Famed Rider,Indianapolis Star,9-Jul-11,7/9/11,31,,Local woman and scout in show,Image,P,FALSE
702,E,TRUE,IndianapolisStar-7-11-11-p6.txt,N/A,Indianapolis Star,11-Jul-11,7/11/11,6,,Comments preferring W.C. Brown for Senate over BB,,P,FALSE
703,E,TRUE,IndianapolisStar-7-16-11.txt,Seven Hurt as Tent Falls,Indianapolis Star,16-Jul-11,7/16/11,26,,Seven people injured with BB circus tent collapsed in Chicago,,P,FALSE
704,P,TRUE,ElkTruth-7-17-12p.2.txt,Buffalo Bill's Farewell to Elkhart,Elkhart Truth ,17-Jul-12,7/17/12,2,,Scroll of Fame Advertisement ,,A,FALSE
705,R,TRUE,ElkTruth-7-18-12p1-part1.txt,Buffalo Bill's Show in Town,Elkhart Truth ,18-Jul-12,7/18/12,1,,Buffalo arrived and crowds watched as the trains were unloaded to prepare for the show,,A,FALSE
706,R,TRUE,ElkTruth-7-18-12p6-part2.txt,Buffalo Bill's Show in Town cont,Elkhart Truth ,18-Jul-12,7/18/12,6,,"Show setting up, review of the different elements of the show, Buffalo Bill looked better than ever",,A,FALSE
707,R,TRUE,ElkTruth-7-19-12p3.txt,"5,000 People Saw Buffalo Bill's Show",Elkhart Truth ,19-Jul-12,7/19/12,3,,Large crowd turned out for the impressive show,,A,FALSE
708,P,TRUE,IndianapolisStar-6-3-13.txt,"Small Boys, Attention!",Indianapolis Star,3-Jun-13,6/3/13,4,,Press excerpt for BB show,,P,FALSE
709,E,TRUE,IndianapolisStar-6-9-13.txt,"""Buffalo Bill"" Recovers",Indianapolis Star,9-Jun-13,6/9/13,1,,After briefly being ill BB has recovered ,,P,FALSE
710,P,TRUE,IndianapolisStar-6-10-13-p8.txt,N/A,Indianapolis Star,10-Jun-13,6/10/13,8,,BB has only missed 10 performances in forty years,,P,FALSE
711,E,TRUE,IndianapolisStar-6-13-13.txt,Advertisement,Indianapolis Star,13-Jun-13,6/13/13,15,,Advertisement for travel ranch,,P,FALSE
712,P,TRUE,IndianapolisStar-6-18-13.txt,Heralds Coming of Buffalo Bill,Indianapolis Star,18-Jun-13,6/18/13,3,,Burke is coming to promote the show,Image,P,FALSE
713,P,TRUE,IndianapolisStar-6-22-13-p18.txt,Big Wild West Show Will Arrive Today,Indianapolis Star,22-Jun-13,6/22/13,18,,Agents prepare for the arrival of Buffalo Bill,,P,FALSE
714,P,TRUE,IndianapolisStar-6-22-13-p19.txt,Snapshots by Starlight,Indianapolis Star,22-Jun-13,6/22/13,19,,A reflection on Major Burke in Europe,,P,FALSE
715,R,TRUE,IndianapolisStar-6-24-13.txt,"Buffalo Bill Spends Day Without Being ""Touched""",Indianapolis Star,24-Jun-13,6/24/13,13,,Large crowds see the show and have a question and answer session with BB,,P,FALSE
716,E,TRUE,IndianapolisStar-6-27-13.txt,YMCA Still Needs $12500,Indianapolis Star,27-Jun-13,6/27/13,2,,Lafayette offers to sell a white elephant to Buffalo Bill,,P,FALSE
717,E,TRUE,IndianapolisStar-6-29-13.txt,Sees Indianapolis in Motor Car,Indianapolis Star,29-Jun-13,6/29/13,18,,"Photograph of Buffalo Bill in Greensburg, IN in a car",Image,P,FALSE
718,P,TRUE,ElkTruth-8-28-14p.2.txt,Sells-Floto Show is Better than Ever,Elkhart Truth ,"Aug. 28, 1914",8/28/14,2,,"Sells-Floto and Buffalo Bill show performances coming, noting how the circus has grown",,A,FALSE
719,P,TRUE,ElkTruth-8-28-14p.2-second.txt,Mark the Date on Your Calendar,Elkhart Truth ,"Aug. 28, 1914",8/28/14,2,,Advertisement for the show,,A,FALSE
720,R,TRUE,ElkTruth-8-29-14p1.txt,Sells-Floto Circus Attracts Big Crowd,Elkhart Truth ,"Aug. 29, 1914",8/29/14,1,,"Describing the animals in the circus, erecting tens by motive power, BB parade",,A,FALSE
721,P,TRUE,IndianapolisStar-9-2-14.txt,Nother Circus Comin',Indianapolis Star,"Sept. 2, 1914",9/2/14,16,,BB show coming,,P,FALSE
722,P,TRUE,IndianapolisStar-9-9-14.txt,Big Circus,Indianapolis Star,"Sept. 9, 1914",9/9/14,16,,Sells Floto circus has doubled in size due to BB,,P,FALSE
723,P,TRUE,IndianapolisStar-9-14-14.txt,Maj. Burke Reaches City,Indianapolis Star,"Sept. 14, 1914",9/14/14,9,,Burke arrives to prepare for BB show,,P,FALSE
724,P,TRUE,IndianapolisStar-9-15-14.txt,Maj. Burke says Buffalo Bill has Assumed Role of Educator,Indianapolis Star,"Sept. 15, 1914",9/15/14,16,,"Promotion for the BB show, claiming it is a combination of artistic skill and national history",Image,P,FALSE
725,P,TRUE,IndianapolisStar-9-16-14.txt,Circus Here Next Monday,Indianapolis Star,"Sept. 16, 1914",9/16/14,17,,Noting the expense for Sells Floto Circus and Buffalo Bill to bring the circus to Indiana,,P,FALSE
726,P,TRUE,IndianapolisStar-9-17-14.txt,Circus of Today Vastly Different,Indianapolis Star,"Sept. 17, 1914",9/17/14,16,,Describing how the cirus has changed over the years,,P,FALSE
727,P,TRUE,IndianapolisStar-9-18-14.txt,Wire Walkers with Floto Circus,Indianapolis Star,"Sept. 18, 1914",9/18/14,12,,There will be other acts accompanying BB in the Sells Floto circus,Image,P,FALSE
728,P,TRUE,IndianapolisStar-9-19-14.txt,Little Fuzzy Dog caused Big Circus to be Started,Indianapolis Star,"Sept. 19, 1914",9/19/14,15,,The story of how Buffalo Bill and Sells Floto came together,,P,FALSE
729,P,TRUE,IndianapolisStar-9-20-14-p4.txt,Advertisement,Indianapolis Star,"Sept. 20, 1914",9/20/14,4,,Advertisement for the show tomorroq,Image,P,FALSE
730,P,TRUE,IndianapolisStar-9-20-14-p15.txt,Coming Here with Circus Tomorrow,Indianapolis Star,"Sept. 20, 1914",9/20/14,15,,Images and advertisements for the show,Image,P,FALSE
731,P,TRUE,IndianapolisStar-9-21-14.txt,"Circus Arrives for ""Stand"" Here Today",Indianapolis Star,"Sept. 21, 1914",9/21/14,8,,Circus set up this morning,,P,FALSE
732,R,TRUE,IndianapolisStar-9-22-14.txt,Circus Tent is Filled at Two Performances,Indianapolis Star,"Sept. 22, 1914",9/22/14,13,,Large turn out for the show and reflection of what was in the show,,P,FALSE
733,R,TRUE,IndianapolisStar-9-28-14.txt,N/A,Indianapolis Star,"Sept. 28, 1914",9/28/14,6,,A WWI themed joke that states Europe should enlist cowboys like Buffalo Bill to shoot the bombs being dropped,,P,FALSE
734,P,TRUE,HammondLakeCountyTimes-7-23-15.txt,"Buffalo Bill, A Historic American Figure",Hammond Lake County Times,23-Jul-15,7/23/15,12,,An advertisement for the show that includes a brief interview about BB performaning marriage ceremonies,Image,P,FALSE
735,P,TRUE,HammondLakeCountyTimes-7-24-15.txt,A Few of the 425 Horses with Circus Here Monday,Hammond Lake County Times,24-Jul-15,7/24/15,2,,Article about the various performances in the circus and details of when and where it will be,Image,P,FALSE
736,R,TRUE,HammondLakeCountyTimes-7-27-15.txt,"Well, It was Fine Circus",Hammond Lake County Times,27-Jul-15,7/27/15,1,,Positive reflection on the circus performance,,P,FALSE
737,P,TRUE,SouthBendNewsTimes-08-3-16.txt,Buffalo Bill is Coming Back in Wild West Show,South Bend News-Times,"Aug. 3, 1916",8/3/16,3,,Advertisement for the show,Image,P,FALSE
738,P,TRUE,SouthBendNewsTimes-08-7-16.txt,Life of Soldier is Portrayed,South Bend News-Times,"Aug. 7, 1916",8/7/16,7,,Detailing the military aspect of the BB show,Image,P,FALSE
739,P,TRUE,SouthBendNewsTimes-08-16-16.txt,Buffalo Bill is Here Thursday,South Bend News-Times,"Aug. 16, 1916",8/16/16,4,,"Detailing when the show will come, what is in it, and promoting it",Image,P,FALSE
